dc:identifier,dc:name,ayto:url_imagen,dc:description,ayto:descrip_es,ayto:descrip_en,ayto:direccion,ayto:telefono,ayto:email,ayto:website,ayto:blog,ayto:facebook,ayto:twitter,ayto:googlePlus,ayto:instagram,ayto:longitud,ayto:latitud,ayto:id_categoria,ayto:categoria,ayto:ico_categoria,ayto:accesible,ayto:fecha_modificacion,dc:modified,uri
HOT44,Hotel Don Carlos,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,Hotel-apartamentos junto a la 1ªplaya del Sardinero.,Hotel-apartamentos junto a la 1ªplaya del Sardinero.,,"Duque de Sto. Mouro\, 20",942280066,,"www.hotelapartamentosdoncarlos.com   ",,,,,,-3.8044,43.4647,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.588Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot44.csv
HOT43,Hotel CityExpress Santander Parayas,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,"Ubicación estratégica\, cerca del aeropuerto y a 3 km. del centro histórico y de las playas del Sardi","Ubicación estratégica\, cerca del aeropuerto y a 3 km. del centro histórico y de las playas del Sardi","103 rooms offer a hot and cozy environment far from the home for the tired travelers. All the rooms offer cozy furniture and TV route satellite. The connection to Internet (WIFI)\, is available in all the rooms\, in the lobby and cafeteria. Besides the cafeteria where breakfasts and dinners are served\, also it possesses tipsy food vending machines and. The hotel offers him a point of ideal item to discover the innumerable attractions of cardinal khan","Abilio García-Barón\, 1",942352266,hotelsantander@domus-hoteles.es,www.hotelsantanderparayas.com,,,,,,-3.81939847625733,43.4674178535232,,Hotel,,,2016-03-10T09:29:51.000Z,2017-10-31T15:02:07.588Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot43.csv
HOT42,Apartamentos Rivero,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,no tiene restaurante,no tiene restaurante,no tiene restaurante,,,,,,,,,,-4.10742462810515,43.390236276885,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.588Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot42.csv
HOT41,Hotel Art,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,no tiene restaurante,no tiene restaurante,no tiene restaurante,Calle Santa Teresa de Jesús nº 20,,,,,,,,,-4.10742462810515,43.390236276885,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.588Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot41.csv
HOT38,Apartamentos Olivares,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,"Se compone por estudios de una sola pieza\, disponen de baño completo","Se compone por estudios de una sola pieza\, disponen de baño completo",,"Calle de la Amistad\, 9",942,,,,,,,,-3.81517131484986,43.4636529049358,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.588Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot38.csv
HOT35,Le Petit Boutique Hotel,http://portal.ayto-santander.es/portal/pls/portal/docs/7971119,,,,Avenida de los Castros  nº 10,,info@lepetithotelsantander.es,http://www.lepetithotelsantander.com,,,,,,-3.7868897,43.4737183,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.588Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot35.csv
HOT33,Hostal Jardín Secreto,http://portal.ayto-santander.es/portal/pls/portal/docs/10495256.JPG,no tiene restaurante,no tiene restaurante,no tiene restaurante,Calle Cardenal Cisneros nº 37,,jardinsecretosantander@gmail.com,http://www.jardinsecretosantander.com,,,,,,-3.8149206,43.4630353,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.588Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot33.csv
HOT32,Hotel París,http://portal.ayto-santander.es/portal/pls/portal/docs/7959106.JPG,"hotel de la belle époque situado en el corazón del Sardinero\, junto al Gran Casino ","hotel de la belle époque situado en el corazón del Sardinero\, junto al Gran Casino ",,Avenida de los Hoteles nº 6,942271705,reservas@hotelparissantander.es,http://www.hotelparissantander.es,,,,,,-3.7841408,43.4719045,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.588Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot32.csv
HOT31,Hostal Cabo Mayor,https://butler.tst-sistemas.es/uploads/1413372091logo.jpg,no tiene restaurante,no tiene restaurante,no tiene restaurante,"Calle Cadiz nº 1\, 2º ",,hcabomayor@ono.com,www.hcabomayor.com,,,,,,-3.81075103439332,43.4595372792433,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.588Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot31.csv
HOT30,Estudios Aranzadi,http://portal.ayto-santander.es/portal/pls/portal/docs/10483226.JPG,no tiene restaurante,no tiene restaurante,no tiene restaurante,Calle Mies del Valle nº 4,,estudios.aranzazu@grupocastelar.com,http://www.apartamentosaranzazu.com,,,,,,-3.822458,43.4602125,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.588Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot30.csv
HOT29,Hospedaje Cervantes,http://portal.ayto-santander.es/portal/pls/portal/docs/10495250.JPG,no tiene restaurante,no tiene restaurante,no tiene restaurante,"Calle Cervantes nº 5\, 3º",,hospedajecervantes@yahoo.es,http://www.hospedajecervantes.es,,,,,,-3.8116654,43.4623538,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.588Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot29.csv
HOT28,Hostal La Torre,http://portal.ayto-santander.es/portal/pls/portal/docs/791424.JPG,no tiene restaurante,no tiene restaurante,no tiene restaurante,Avenida de los Castros nº 53,,infohostal@hostal-latorre.es,http://www.hostal-latorre.es,,,,,,-3.7966473,43.4714624,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.588Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot28.csv
HOT27,Hotel San Glorio,http://portal.ayto-santander.es/portal/pls/portal/docs/10495264.JPG,"hotel situado muy próximo a las estaciones de autobus y tren ","hotel situado muy próximo a las estaciones de autobus y tren ",,Calle Ruíz Zorrilla nº 18,942221666,hostal@sanglorio.com,http://www.sanglorio.com,,,,,,-3.814402,43.4556123,,Hotel,,,2016-03-15T09:50:41.000Z,2017-10-31T15:02:07.588Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot27.csv
HOT52,Hotel Mataleñas,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,"Situado a 600 metros de la privilegiada costa cántabra y de la playa de Mataleñas\, y a 5 minutos de El Sardinero","Situado a 600 metros de la privilegiada costa cántabra y de la playa de Mataleñas\, y a 5 minutos de El Sardinero",,"Inés Diego del Noval\, 55-Bis",942390348,"info@hotelmatalenas.com ",www.hotelmatalenas.com,,,,,,-3.8044,43.4647,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.587Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot52.csv
HOT51,ALBERGUE DEL PREGRINO,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,,,,Ruamayor 9,942 219 747 y 607 822 113,,,,,,,,-3.8044,43.4647,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.587Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot51.csv
HOT50,ROYALTY,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,,,,Mendez Nuñez 6,942 312 474,,,,,,,,-3.8044,43.4647,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.587Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot50.csv
HOT49,HOSTEL SANTANDER,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,"Nuestro hostel está pensado para que disfrutes de todos los servicios a un precio económico. Tu sólo tendrás que pensar en pasarlo bien\, conocer nuestra ciudad y disfrutar de la fiesta.\n\n","Nuestro hostel está pensado para que disfrutes de todos los servicios a un precio económico. Tu sólo tendrás que pensar en pasarlo bien\, conocer nuestra ciudad y disfrutar de la fiesta.\n\n",,Paseo de Pereda 15 1º B,942 223 986 y 636515363,contacto@hostelsantander.es,www.hostelsantander.es,,,,,,-3.8044,43.4647,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.587Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot49.csv
HOT48,Hotel San Millán,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,el hotel ofrece una pequeña zona de spa con piscina cubierta climatizada,el hotel ofrece una pequeña zona de spa con piscina cubierta climatizada,,"Ortega y Gasset\, 94",942345677,,www.hotelsanmillan.es,,,,,,-3.8044,43.4647,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.587Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot48.csv
HOT47,Hotel Piñamar,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,hotel cercano a las estaciones de tren y autobús.,hotel cercano a las estaciones de tren y autobús.,,"Ruiz de Alda\, 15",942361866,,www.hotel-pinamar.com,,,,,,-3.8044,43.4647,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.587Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot47.csv
HOT46,Restaurante El Puntal del Hotel Real,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,"Restaurante ubicado en el Hotel Real. Carta de platos\, menús variados y carta de vinos con más de 180 referencias. ","Restaurante ubicado en el Hotel Real que ofrece distintos menús (del chef\, de empresa\, degustación\, de niños\, vegetarianos y dietéticos) además de carta de vinos con más de 180 referencias y carta de aguas. \n\nRestaurante con techos altos en donde destaca la luz\, las vistas panorámicas de la bahía y los colores vivos que se mezclan con un mobiliario clásico de maderas nobles. \n\nHay a la vista una vitrina con la cubertería y vajilla que formaban parte del Hotel Real original.","The restaurant is placed at the Hotel Real and offers a wide variety of menus (""of the chef""\, business menu\, gourmet sampling menus\, children´s specialty\, vegetarian and diet) as well as a wine list with more than 180 references and water list. The restaurant´s architecture is characterized by its high ceilings where the light takes relevance melting the vivid colours of the bay´s landscape and the classic furniture of noble woods.\nKept in a showcase there is a set of tableware that belonged to the original Real Hotel.  ",Calle Pérez Galdos nº 28,942272550,reservas@eurostarshotelreal.com,http://www.hotelreal.es/,,https://es-la.facebook.com/public/Hotel-Real-Santander,https://twitter.com/eurostars,https://plus.google.com/+eurostarshotels,https://plus.google.com/+eurostarshotels/about,-3.7822230593109225,43.46591195363345,9,Restaurantes,,1,2016-02-23T11:56:44.000Z,2017-10-31T15:02:07.587Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot46.csv
HOT45,Nh Ciudad de Santander,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,hotel céntrico cerca de excelentes restaurantes y del ambiente nocturno.,hotel céntrico cerca de excelentes restaurantes y del ambiente nocturno.,,"Menéndez Pelayo\, 13",942319900,,www.nh-hotels.es,,,,,,-3.8044,43.4647,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.587Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot45.csv
HOT67,Mimosa,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,,,,"C/ Jazmín\, 8",942.33.82.37,,www.hostalmimosa.com,,,,,,-3.8044,43.4647,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.586Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot67.csv
HOT66,La Mexicana,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,Habitaciones de decoración modesta con wifi y baño propio en pensión con comedor para desayunos y salón común.,Habitaciones de decoración modesta con wifi y baño propio en pensión con comedor para desayunos y salón común.,,"C/ Juan de Herrera\, 3",942.22.23.50/942.22.23.54,,www.hostallamexicana.com,,,,,,-3.8044,43.4647,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.586Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot66.csv
HOT63,Jardin Secreto,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,"JardínSecreto es un lugar para aquellos que buscan un alojamiento en el centro de Santander\, sin renunciar a un establecimiento especial y con encanto\, un lugar relajado y agradable. Contamos para ello con un total de 6 habitaciones dobles con baño privado\, distribuidas en dos pisos. ","JardínSecreto es un lugar para aquellos que buscan un alojamiento en el centro de Santander\, sin renunciar a un establecimiento especial y con encanto\, un lugar relajado y agradable. Contamos para ello con un total de 6 habitaciones dobles con baño privado\, distribuidas en dos pisos. ",,Cisneros 37,942.07.07.14,hola@jardinsecretosantander.com,www.jardinsecretosantander.com,,,,,,-3.8044,43.4647,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.586Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot63.csv
HOT62,Hosteria Santander,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,"Hotel en pleno centro turístico de la ciudad de Santander\, situado a escasos metros de la exquisita y famosa playa del Sardinero.\n\nLa Hostería Santander abre sus puertas para satisfacer las necesidades de nuestros visitantes con un estilo moderno\, ofreciendo una estación relajante y acogedora.\n\n","Hotel en pleno centro turístico de la ciudad de Santander\, situado a escasos metros de la exquisita y famosa playa del Sardinero.\n\nLa Hostería Santander abre sus puertas para satisfacer las necesidades de nuestros visitantes con un estilo moderno\, ofreciendo una estación relajante y acogedora.\n\n",,Joaquin Costa 43,942.28.15.52,,www.hosteriasantander.com,,,,,,-3.8044,43.4647,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.586Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot62.csv
HOT61,Hosteria Las Palmeras,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,"A unos 3 Km. del centro de Santander se encuentra  La Hostería Las Palmeras\,\nEl edificio principal es una casona de tipo indiano\, foto inferior\, reformada hace poco. Un aparcamiento amplio\, cerrado y  privado del establecimiento\, jardín\, y terraza Son algunos de los atractivos de Hostería Las Palmeras. \n\nPara alojar a sus huéspedes este establecimiento cuenta con cuatro bungalows de estilo moderno de madera de pino.","A unos 3 Km. del centro de Santander se encuentra  La Hostería Las Palmeras\,\nEl edificio principal es una casona de tipo indiano\, foto inferior\, reformada hace poco. Un aparcamiento amplio\, cerrado y  privado del establecimiento\, jardín\, y terraza Son algunos de los atractivos de Hostería Las Palmeras. \n\nPara alojar a sus huéspedes este establecimiento cuenta con cuatro bungalows de estilo moderno de madera de pino.",,"El Somo\, 114",942.33.70.35,,,,,,,,-3.8044,43.4647,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.586Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot61.csv
HOT60,Lucy,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,,,"The hotel is located at the entry to Santander\, in its maritime zone towards the center of the city. C/Marqués of the Hermida 68\, 1 ª plant). Opposite to the hotel they can see: the new strap of fish\, the new green bridge that joins the popular Fishing quarter with the strap; as well as a few good conference to the sea close to the ships. Under the hotel you can find the bingo ""Phoenix""\, a hairdresser's shop and a taxi stop. The bus stop is just opposite where it can be ablee to take the lines.","Marqués de la Hermida\, 68\, 1º",942.340.370/659.834.561,,www.hostallucy.com,,,,,,-3.8044,43.4647,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.586Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot60.csv
HOT59,Hosteria Adarzo,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,Pensión situada en Santander de dos estrellas y con restaurante,Pensión situada en Santander de dos estrellas y con restaurante,,Adarzo 68,942.33.23.11,,www.restaurantehosteriadeadarzo.es,,,,,,-3.8044,43.4647,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.586Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot59.csv
HOT58,El Carmen,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,"El Hostal Del Carmen en Santander le ofrece habitaciones completamente equipadas\, confortables y con una decoración funcional. Todas las habitaciones disponen de baño privado\, televisión y calefacción\, además el Hostal dispone de acceso a internet WIFI en todo el recinto.","El Hostal Del Carmen en Santander le ofrece habitaciones completamente equipadas\, confortables y con una decoración funcional. Todas las habitaciones disponen de baño privado\, televisión y calefacción\, además el Hostal dispone de acceso a internet WIFI en todo el recinto.",,"San Fernando 48\, 2º",942.23.01.90,,www.hostaldelcarmen.com,,,,,,-3.8044,43.4647,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.586Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot58.csv
HOT57,Carlos III,http://ar.smartsantander.eu/butler/server/photos/notavailable.gif,"Situado en la zona residencial privilegiada de El Sardinero\, entre el Gran Casino de Santander y el Parque del Palacio de la Magdalena\, en primera línea de playa\, rodeado de grandes paseos y zonas ajardinadas.\n\n","Situado en la zona residencial privilegiada de El Sardinero\, entre el Gran Casino de Santander y el Parque del Palacio de la Magdalena\, en primera línea de playa\, rodeado de grandes paseos y zonas ajardinadas.\n\n",,"Avda. de Reina Victoria\, 135",942.27.16.16,,www.hostalcarlos3.com,,,,,,-3.8044,43.4647,,Hotel,,,2016-03-09T17:12:25.000Z,2017-10-31T15:02:07.586Z,http://datos.santander.es/api/datos/establecimientos_hosteleros/hot57.csv
